"Acct Number","Date","Description","Reference","Debit","Credit"
"10-0300-416","04-01-2000","BELL ATLANTIC MOBILE","04/00   ",8.4,0
"10-0400-416","04-01-2000","BELL ATLANTIC MOBILE","04/00   ",8.4,0
"10-0500-416","04-01-2000","BELL ATLANTIC MOBILE","04/00   ",8.39,0
"10-2010-000","04-01-2000","BELL ATLANTIC MOBILE","04/00   ",0,25.19
"10-0500-442","04-01-2000","FISHER SCIENTIFIC   ","04/00   ",520.79,0
"10-0400-442","04-01-2000","FISHER SCIENTIFIC   ","04/00   ",81.66,0
"10-2010-000","04-01-2000","FISHER SCIENTIFIC   ","04/00   ",0,602.45
"10-0300-408","04-01-2000","SCE&G               ","04/00   ",72134.72,0
"10-2010-000","04-01-2000","SCE&G               ","04/00   ",0,72134.72
"10-0500-428","04-01-2000","THE AUGUSTA CHRONICL","04/00   ",246.76,0
"10-2010-000","04-01-2000","THE AUGUSTA CHRONICL","04/00   ",0,246.76
"10-0500-422","04-01-2000","WILSON EXXON SERVICE","04/00   ",516.68,0
"10-2010-000","04-01-2000","WILSON EXXON SERVICE","04/00   ",0,516.68
"10-0500-414","04-01-2000","RADIATOR SPECIALTY C","04/00   ",12,0
"10-2010-000","04-01-2000","RADIATOR SPECIALTY C","04/00   ",0,12
"10-0500-443","04-01-2000","AMERICAN SPEEDY PRIN","04/00   ",167.64,0
"10-2010-000","04-01-2000","AMERICAN SPEEDY PRIN","04/00   ",0,167.64
"10-0300-409","04-01-2000","U. S. DEPT OF ENERGY","04/00   ",2167.21,0
"10-2010-000","04-01-2000","U. S. DEPT OF ENERGY","04/00   ",0,2167.21
"10-0500-444","04-01-2000","WASTE MANAGEMENT AUG","04/00   ",2718.68,0
"10-2010-000","04-01-2000","WASTE MANAGEMENT AUG","04/00   ",0,2718.68
"10-0400-416","04-01-2000","WEST CAROLINA TELEPH","04/00   ",31.45,0
"10-2010-000","04-01-2000","WEST CAROLINA TELEPH","04/00   ",0,31.45
"10-0300-437","04-01-2000","CINTAS RENTAL UNIFOR","04/00   ",397.94,0
"10-0400-437","04-01-2000","CINTAS RENTAL UNIFOR","04/00   ",119.52,0
"10-0500-437","04-01-2000","CINTAS RENTAL UNIFOR","04/00   ",250.76,0
"10-0400-443","04-01-2000","CINTAS RENTAL UNIFOR","04/00   ",5.05,0
"10-0300-413","04-01-2000","CINTAS RENTAL UNIFOR","04/00   ",2.94,0
"10-0400-413","04-01-2000","CINTAS RENTAL UNIFOR","04/00   ",2.93,0
"10-0500-413","04-01-2000","CINTAS RENTAL UNIFOR","04/00   ",2.93,0
"10-2010-000","04-01-2000","CINTAS RENTAL UNIFOR","04/00   ",0,782.07
"10-0300-412","04-01-2000","VALLEN SAFETY SUPPLY","04/00   ",10.74,0
"10-0400-412","04-01-2000","VALLEN SAFETY SUPPLY","04/00   ",10.74,0
"10-0500-412","04-01-2000","VALLEN SAFETY SUPPLY","04/00   ",10.73,0
"10-2010-000","04-01-2000","VALLEN SAFETY SUPPLY","04/00   ",0,32.21
"10-0500-428","04-01-2000","SALUDA STANDARD-SENT","04/00   ",8.78,0
"10-2010-000","04-01-2000","SALUDA STANDARD-SENT","04/00   ",0,8.78
"10-0500-428","04-01-2000","MCCORMICK MESSENGER ","04/00   ",31.6,0
"10-2010-000","04-01-2000","MCCORMICK MESSENGER ","04/00   ",0,31.6
"10-0400-410","04-01-2000","LITTLE RIVER ELECTRI","04/00   ",3090,0
"10-2010-000","04-01-2000","LITTLE RIVER ELECTRI","04/00   ",0,3090
"10-0500-422","04-01-2000","VALKENBURG EQUIPMENT","04/00   ",51.81,0
"10-2010-000","04-01-2000","VALKENBURG EQUIPMENT","04/00   ",0,51.81
"10-0300-450","04-01-2000","ELECTRIC UTILITY SUP","04/00   ",813.75,0
"10-2010-000","04-01-2000","ELECTRIC UTILITY SUP","04/00   ",0,813.75
"10-0300-416","04-01-2000","GTE SOUTH           ","04/00   ",121.16,0
"10-0400-416","04-01-2000","GTE SOUTH           ","04/00   ",121.16,0
"10-0500-416","04-01-2000","GTE SOUTH           ","04/00   ",121.16,0
"10-2010-000","04-01-2000","GTE SOUTH           ","04/00   ",0,363.48
"10-0500-440","04-01-2000","COMM. OF PUBLIC WORK","04/00   ",794.09,0
"10-2010-000","04-01-2000","COMM. OF PUBLIC WORK","04/00   ",0,794.09
"10-0300-416","04-01-2000","AT&T                ","04/00   ",63.63,0
"10-0400-416","04-01-2000","AT&T                ","04/00   ",63.63,0
"10-0500-416","04-01-2000","AT&T                ","04/00   ",63.62,0
"10-2010-000","04-01-2000","AT&T                ","04/00   ",0,190.88
"10-0400-412","04-01-2000","PIPELINE SUPPLY CO.,","04/00   ",272,0
"10-0500-412","04-01-2000","PIPELINE SUPPLY CO.,","04/00   ",454.1,0
"10-2010-000","04-01-2000","PIPELINE SUPPLY CO.,","04/00   ",0,726.1
"10-0500-412","04-01-2000","PIPELINE SUPPLY CO.,","04/00   ",454.1,0
"10-0400-412","04-01-2000","PIPELINE SUPPLY CO.,","04/00   ",272,0
"10-2010-000","04-01-2000","PIPELINE SUPPLY CO.,","04/00   ",0,726.1
"10-0300-413","04-01-2000","QUILL CORPORATION   ","04/00   ",185.01,0
"10-0400-413","04-01-2000","QUILL CORPORATION   ","04/00   ",185.01,0
"10-0500-413","04-01-2000","QUILL CORPORATION   ","04/00   ",185.01,0
"10-2010-000","04-01-2000","QUILL CORPORATION   ","04/00   ",0,555.03
"10-0400-439","04-01-2000","AMERICAN WATER WORKS","04/00   ",286.5,0
"10-2010-000","04-01-2000","AMERICAN WATER WORKS","04/00   ",0,286.5
"10-0300-417","04-01-2000","SCAMPS              ","04/00   ",293.4,0
"10-2010-000","04-01-2000","SCAMPS              ","04/00   ",0,293.4
"10-0300-414","04-01-2000","W & J AUTOMOTIVE    ","04/00   ",293.95,0
"10-0400-414","04-01-2000","W & J AUTOMOTIVE    ","04/00   ",293.95,0
"10-0500-414","04-01-2000","W & J AUTOMOTIVE    ","04/00   ",293.96,0
"10-2010-000","04-01-2000","W & J AUTOMOTIVE    ","04/00   ",0,881.86
"10-0300-412","04-01-2000","GEORGIA CAROLINA WEL","04/00   ",38.77,0
"10-0400-412","04-01-2000","GEORGIA CAROLINA WEL","04/00   ",38.77,0
"10-0500-412","04-01-2000","GEORGIA CAROLINA WEL","04/00   ",38.78,0
"10-2010-000","04-01-2000","GEORGIA CAROLINA WEL","04/00   ",0,116.32
"10-0300-422","04-01-2000","SOUTHEASTERN TESTING","04/00   ",180,0
"10-2010-000","04-01-2000","SOUTHEASTERN TESTING","04/00   ",0,180
"10-0400-442","04-01-2000","ENVIRONMENTAL RESOUR","04/00   ",130.6,0
"10-2010-000","04-01-2000","ENVIRONMENTAL RESOUR","04/00   ",0,130.6
"10-0400-438","04-01-2000","DAVIS & FLOYD, INC. ","04/00   ",23,0
"10-0500-438","04-01-2000","DAVIS & FLOYD, INC. ","04/00   ",276,0
"10-2010-000","04-01-2000","DAVIS & FLOYD, INC. ","04/00   ",0,299
"10-0500-443","04-01-2000","LOWE'S HOME CENTER -","04/00   ",166.07,0
"10-0500-430","04-01-2000","LOWE'S HOME CENTER -","04/00   ",219.07,0
"10-2010-000","04-01-2000","LOWE'S HOME CENTER -","04/00   ",0,385.14
"10-0300-450","04-01-2000","TEMPLE ELECTRIC     ","04/00   ",400,0
"10-0300-412","04-01-2000","TEMPLE ELECTRIC     ","04/00   ",145.75,0
"10-2010-000","04-01-2000","TEMPLE ELECTRIC     ","04/00   ",0,545.75
"10-0400-412","04-01-2000","WILSON BROTHER SAND ","04/00   ",234.45,0
"10-0500-443","04-01-2000","WILSON BROTHER SAND ","04/00   ",234.45,0
"10-2010-000","04-01-2000","WILSON BROTHER SAND ","04/00   ",0,468.9
"10-0300-412","04-01-2000","MCCORMICK BUILDING S","04/00   ",71.19,0
"10-0400-412","04-01-2000","MCCORMICK BUILDING S","04/00   ",20.77,0
"10-0500-438","04-01-2000","MCCORMICK BUILDING S","04/00   ",186.84,0
"10-2010-000","04-01-2000","MCCORMICK BUILDING S","04/00   ",0,278.8
"10-0300-412","04-01-2000","CARQUEST AUTO SUPPLY","04/00   ",34.72,0
"10-0400-412","04-01-2000","CARQUEST AUTO SUPPLY","04/00   ",34.72,0
"10-0500-412","04-01-2000","CARQUEST AUTO SUPPLY","04/00   ",34.73,0
"10-0300-414","04-01-2000","CARQUEST AUTO SUPPLY","04/00   ",33.81,0
"10-0400-414","04-01-2000","CARQUEST AUTO SUPPLY","04/00   ",54.5,0
"10-0500-414","04-01-2000","CARQUEST AUTO SUPPLY","04/00   ",32.57,0
"10-0300-422","04-01-2000","CARQUEST AUTO SUPPLY","04/00   ",100.17,0
"10-0400-422","04-01-2000","CARQUEST AUTO SUPPLY","04/00   ",55.05,0
"10-0500-422","04-01-2000","CARQUEST AUTO SUPPLY","04/00   ",31.43,0
"10-2010-000","04-01-2000","CARQUEST AUTO SUPPLY","04/00   ",0,411.7
"10-0300-422","04-01-2000","NAPA AUTO PARTS     ","04/00   ",108.71,0
"10-0400-422","04-01-2000","NAPA AUTO PARTS     ","04/00   ",8.43,0
"10-0500-422","04-01-2000","NAPA AUTO PARTS     ","04/00   ",45.47,0
"10-2010-000","04-01-2000","NAPA AUTO PARTS     ","04/00   ",0,162.61
"10-0300-450","04-01-2000","SC ELECTRIC & GAS   ","04/00   ",133.81,0
"10-2010-000","04-01-2000","SC ELECTRIC & GAS   ","04/00   ",0,133.81
"10-0400-442","04-01-2000","HACH COMPANY        ","04/00   ",1745,0
"10-2010-000","04-01-2000","HACH COMPANY        ","04/00   ",0,1745
"10-0400-438","04-01-2000","CORPS OF ENGINEERS  ","04/00   ",1500,0
"10-2010-000","04-01-2000","CORPS OF ENGINEERS  ","04/00   ",0,1500
"10-0300-450","04-01-2000","MOORE ELECTRICAL CON","04/00   ",50000,0
"10-2010-000","04-01-2000","MOORE ELECTRICAL CON","04/00   ",0,50000
"10-0500-443","04-01-2000","W. W. GRAINGER, INC.","04/00   ",296.13,0
"10-2010-000","04-01-2000","W. W. GRAINGER, INC.","04/00   ",0,296.13
"10-0400-422","04-01-2000","TROMNER             ","04/00   ",114,0
"10-2010-000","04-01-2000","TROMNER             ","04/00   ",0,114
"10-0500-422","04-01-2000","CHLORINATOR SALES & ","04/00   ",1800.38,0
"10-2010-000","04-01-2000","CHLORINATOR SALES & ","04/00   ",0,1800.38
"10-0400-422","04-01-2000","M/R STSTEMS, INC.   ","04/00   ",5497.5,0
"10-2010-000","04-01-2000","M/R STSTEMS, INC.   ","04/00   ",0,5497.5
"10-0500-422","04-01-2000","PUMPS, PARTS & SERVI","04/00   ",3634.71,0
"10-2010-000","04-01-2000","PUMPS, PARTS & SERVI","04/00   ",0,3634.71
"10-0300-412","04-01-2000","AMERICAN SAFETY UTIL","04/00   ",57.46,0
"10-0400-412","04-01-2000","AMERICAN SAFETY UTIL","04/00   ",57.46,0
"10-0500-412","04-01-2000","AMERICAN SAFETY UTIL","04/00   ",57.47,0
"10-2010-000","04-01-2000","AMERICAN SAFETY UTIL","04/00   ",0,172.39
"10-0300-412","04-01-2000","STROM'S DRUG STORE  ","04/00   ",5.75,0
"10-0500-443","04-01-2000","STROM'S DRUG STORE  ","04/00   ",20.96,0
"10-0400-442","04-01-2000","STROM'S DRUG STORE  ","04/00   ",10.45,0
"10-2010-000","04-01-2000","STROM'S DRUG STORE  ","04/00   ",0,37.16
"10-0300-412","04-01-2000","WHITE HARDWARE      ","04/00   ",52.34,0
"10-0400-412","04-01-2000","WHITE HARDWARE      ","04/00   ",84.24,0
"10-0400-443","04-01-2000","WHITE HARDWARE      ","04/00   ",53.77,0
"10-0500-443","04-01-2000","WHITE HARDWARE      ","04/00   ",277.64,0
"10-0500-442","04-01-2000","WHITE HARDWARE      ","04/00   ",20.66,0
"10-2010-000","04-01-2000","WHITE HARDWARE      ","04/00   ",0,488.65
"10-0400-411","04-01-2000","INDCHEM, INC.       ","04/00   ",629.64,0
"10-0500-411","04-01-2000","INDCHEM, INC.       ","04/00   ",786.79,0
"10-2010-000","04-01-2000","INDCHEM, INC.       ","04/00   ",0,1416.43
"10-0300-450","04-01-2000","SHEALY ELECTRICAL WH","04/00   ",166.96,0
"10-0300-412","04-01-2000","SHEALY ELECTRICAL WH","04/00   ",1034.96,0
"10-2010-000","04-01-2000","SHEALY ELECTRICAL WH","04/00   ",0,1201.92
"10-0300-414","04-01-2000","MCCORMICK COUNTY    ","04/00   ",326.73,0
"10-0400-414","04-01-2000","MCCORMICK COUNTY    ","04/00   ",326.73,0
"10-0500-414","04-01-2000","MCCORMICK COUNTY    ","04/00   ",326.73,0
"10-2010-000","04-01-2000","MCCORMICK COUNTY    ","04/00   ",0,980.19
"10-0500-443","04-01-2000","DRUMMOND AMERICAN CO","04/00   ",282.61,0
"10-0300-412","04-01-2000","DRUMMOND AMERICAN CO","04/00   ",30.84,0
"10-0400-412","04-01-2000","DRUMMOND AMERICAN CO","04/00   ",30.84,0
"10-0500-412","04-01-2000","DRUMMOND AMERICAN CO","04/00   ",30.85,0
"10-2010-000","04-01-2000","DRUMMOND AMERICAN CO","04/00   ",0,375.14
"10-0300-412","04-01-2000","BANDIT INDUSTRIES, I","04/00   ",8.6,0
"10-2010-000","04-01-2000","BANDIT INDUSTRIES, I","04/00   ",0,8.6
"10-0400-442","04-01-2000","IDEXX LABORATORIES, ","04/00   ",2700.02,0
"10-2010-000","04-01-2000","IDEXX LABORATORIES, ","04/00   ",0,2700.02
"10-1020-000","04-10-2000","AMERICAN SPEEDY PRIN"," 6463   ",0,167.64
"10-2010-000","04-10-2000","AMERICAN SPEEDY PRIN"," 6463   ",167.64,0
"10-1020-000","04-10-2000","AMERICAN WATER WORKS"," 6464   ",0,286.5
"10-2010-000","04-10-2000","AMERICAN WATER WORKS"," 6464   ",286.5,0
"10-1020-000","04-10-2000","AMERICAN SAFETY UTIL"," 6465   ",0,172.39
"10-2010-000","04-10-2000","AMERICAN SAFETY UTIL"," 6465   ",172.39,0
"10-1020-000","04-10-2000","AT&T                "," 6466   ",0,190.88
"10-2010-000","04-10-2000","AT&T                "," 6466   ",190.88,0
"10-1020-000","04-10-2000","BANDIT INDUSTRIES, I"," 6467   ",0,8.6
"10-2010-000","04-10-2000","BANDIT INDUSTRIES, I"," 6467   ",8.6,0
"10-1020-000","04-10-2000","BELL ATLANTIC MOBILE"," 6468   ",0,25.19
"10-2010-000","04-10-2000","BELL ATLANTIC MOBILE"," 6468   ",25.19,0
"10-1020-000","04-10-2000","CARQUEST AUTO SUPPLY"," 6469   ",0,411.7
"10-2010-000","04-10-2000","CARQUEST AUTO SUPPLY"," 6469   ",411.7,0
"10-1020-000","04-10-2000","CHLORINATOR SALES & "," 6470   ",0,1800.38
"10-2010-000","04-10-2000","CHLORINATOR SALES & "," 6470   ",1800.38,0
"10-1020-000","04-10-2000","CINTAS RENTAL UNIFOR"," 6471   ",0,782.07
"10-2010-000","04-10-2000","CINTAS RENTAL UNIFOR"," 6471   ",782.07,0
"10-1020-000","04-10-2000","COMM. OF PUBLIC WORK"," 6472   ",0,794.09
"10-2010-000","04-10-2000","COMM. OF PUBLIC WORK"," 6472   ",794.09,0
"10-1020-000","04-10-2000","CORPS OF ENGINEERS  "," 6473   ",0,1500
"10-2010-000","04-10-2000","CORPS OF ENGINEERS  "," 6473   ",1500,0
"10-1020-000","04-10-2000","DAVIS & FLOYD, INC. "," 6474   ",0,299
"10-2010-000","04-10-2000","DAVIS & FLOYD, INC. "," 6474   ",299,0
"10-1020-000","04-10-2000","DRUMMOND AMERICAN CO"," 6475   ",0,375.14
"10-2010-000","04-10-2000","DRUMMOND AMERICAN CO"," 6475   ",375.14,0
"10-1020-000","04-10-2000","ELECTRIC UTILITY SUP"," 6476   ",0,813.75
"10-2010-000","04-10-2000","ELECTRIC UTILITY SUP"," 6476   ",813.75,0
"10-1020-000","04-10-2000","ENVIRONMENTAL RESOUR"," 6477   ",0,130.6
"10-2010-000","04-10-2000","ENVIRONMENTAL RESOUR"," 6477   ",130.6,0
"10-1020-000","04-10-2000","FISHER SCIENTIFIC   "," 6478   ",0,602.45
"10-2010-000","04-10-2000","FISHER SCIENTIFIC   "," 6478   ",602.45,0
"10-1020-000","04-10-2000","GEORGIA CAROLINA WEL"," 6479   ",0,116.32
"10-2010-000","04-10-2000","GEORGIA CAROLINA WEL"," 6479   ",116.32,0
"10-1020-000","04-10-2000","GTE SOUTH           "," 6480   ",0,363.48
"10-2010-000","04-10-2000","GTE SOUTH           "," 6480   ",363.48,0
"10-1020-000","04-10-2000","HACH COMPANY        "," 6481   ",0,1745
"10-2010-000","04-10-2000","HACH COMPANY        "," 6481   ",1745,0
"10-1020-000","04-10-2000","IDEXX LABORATORIES, "," 6482   ",0,2700.02
"10-2010-000","04-10-2000","IDEXX LABORATORIES, "," 6482   ",2700.02,0
"10-1020-000","04-10-2000","INDCHEM, INC.       "," 6483   ",0,1416.43
"10-2010-000","04-10-2000","INDCHEM, INC.       "," 6483   ",1416.43,0
"10-1020-000","04-10-2000","LANCE               "," 6484   ",0,150.32
"10-2010-000","04-10-2000","LANCE               "," 6484   ",150.32,0
"10-1020-000","04-10-2000","LITTLE RIVER ELECTRI"," 6485   ",0,3090
"10-2010-000","04-10-2000","LITTLE RIVER ELECTRI"," 6485   ",3090,0
"10-1020-000","04-10-2000","LOWE'S HOME CENTER -"," 6486   ",0,385.14
"10-2010-000","04-10-2000","LOWE'S HOME CENTER -"," 6486   ",385.14,0
"10-1020-000","04-10-2000","M/R STSTEMS, INC.   "," 6487   ",0,5497.5
"10-2010-000","04-10-2000","M/R STSTEMS, INC.   "," 6487   ",5497.5,0
"10-1020-000","04-10-2000","MCCORMICK BUILDING S"," 6488   ",0,278.8
"10-2010-000","04-10-2000","MCCORMICK BUILDING S"," 6488   ",278.8,0
"10-1020-000","04-10-2000","MCCORMICK COUNTY    "," 6489   ",0,980.19
"10-2010-000","04-10-2000","MCCORMICK COUNTY    "," 6489   ",980.19,0
"10-1020-000","04-10-2000","MCCORMICK MESSENGER "," 6490   ",0,31.6
"10-2010-000","04-10-2000","MCCORMICK MESSENGER "," 6490   ",31.6,0
"10-1020-000","04-10-2000","MOORE ELECTRICAL CON"," 6491   ",0,50000
"10-2010-000","04-10-2000","MOORE ELECTRICAL CON"," 6491   ",50000,0
"10-1020-000","04-10-2000","NAPA AUTO PARTS     "," 6492   ",0,162.61
"10-2010-000","04-10-2000","NAPA AUTO PARTS     "," 6492   ",162.61,0
"10-1020-000","04-10-2000","PIEDMONT COCA-COLA  "," 6493   ",0,215.18
"10-2010-000","04-10-2000","PIEDMONT COCA-COLA  "," 6493   ",215.18,0
"10-1020-000","04-10-2000","PIPELINE SUPPLY CO.,"," 6494   ",0,1452.2
"10-2010-000","04-10-2000","PIPELINE SUPPLY CO.,"," 6494   ",1452.2,0
"10-1020-000","04-10-2000","PUMPS, PARTS & SERVI"," 6495   ",0,3634.71
"10-2010-000","04-10-2000","PUMPS, PARTS & SERVI"," 6495   ",3634.71,0
"10-1020-000","04-10-2000","QUILL CORPORATION   "," 6496   ",0,555.03
"10-2010-000","04-10-2000","QUILL CORPORATION   "," 6496   ",555.03,0
"10-1020-000","04-10-2000","RADIATOR SPECIALTY C"," 6497   ",0,12
"10-2010-000","04-10-2000","RADIATOR SPECIALTY C"," 6497   ",12,0
"10-1020-000","04-10-2000","SALUDA STANDARD-SENT"," 6498   ",0,8.78
"10-2010-000","04-10-2000","SALUDA STANDARD-SENT"," 6498   ",8.78,0
"10-1020-000","04-10-2000","SC ELECTRIC & GAS   "," 6499   ",0,133.81
"10-2010-000","04-10-2000","SC ELECTRIC & GAS   "," 6499   ",133.81,0
"10-1020-000","04-10-2000","SCAMPS              "," 6500   ",0,293.4
"10-2010-000","04-10-2000","SCAMPS              "," 6500   ",293.4,0
"10-1020-000","04-10-2000","SCE&G               "," 6501   ",0,72134.72
"10-2010-000","04-10-2000","SCE&G               "," 6501   ",72134.72,0
"10-1020-000","04-10-2000","SHEALY ELECTRICAL WH"," 6502   ",0,1201.92
"10-2010-000","04-10-2000","SHEALY ELECTRICAL WH"," 6502   ",1201.92,0
"10-1020-000","04-10-2000","SOUTH CAROLINA TAX C"," 6503   ",0,3473.13
"10-2010-000","04-10-2000","SOUTH CAROLINA TAX C"," 6503   ",3473.13,0
"10-1020-000","04-10-2000","SOUTHEASTERN TESTING"," 6504   ",0,180
"10-2010-000","04-10-2000","SOUTHEASTERN TESTING"," 6504   ",180,0
"10-1020-000","04-10-2000","STROM'S DRUG STORE  "," 6505   ",0,37.16
"10-2010-000","04-10-2000","STROM'S DRUG STORE  "," 6505   ",37.16,0
"10-1020-000","04-10-2000","TEMPLE ELECTRIC     "," 6506   ",0,545.75
"10-2010-000","04-10-2000","TEMPLE ELECTRIC     "," 6506   ",545.75,0
"10-1020-000","04-10-2000","THE AUGUSTA CHRONICL"," 6507   ",0,246.76
"10-2010-000","04-10-2000","THE AUGUSTA CHRONICL"," 6507   ",246.76,0
"10-1020-000","04-10-2000","THE BANK OF NEW YORK"," 6508   ",0,1694.45
"10-2010-000","04-10-2000","THE BANK OF NEW YORK"," 6508   ",1694.45,0
"10-1020-000","04-10-2000","TROMNER             "," 6509   ",0,114
"10-2010-000","04-10-2000","TROMNER             "," 6509   ",114,0
"10-1020-000","04-10-2000","U. S. DEPT OF ENERGY"," 6510   ",0,2167.21
"10-2010-000","04-10-2000","U. S. DEPT OF ENERGY"," 6510   ",2167.21,0
"10-1020-000","04-10-2000","VALKENBURG EQUIPMENT"," 6511   ",0,51.81
"10-2010-000","04-10-2000","VALKENBURG EQUIPMENT"," 6511   ",51.81,0
"10-1020-000","04-10-2000","VALLEN SAFETY SUPPLY"," 6512   ",0,32.21
"10-2010-000","04-10-2000","VALLEN SAFETY SUPPLY"," 6512   ",32.21,0
"10-1020-000","04-10-2000","W & J AUTOMOTIVE    "," 6513   ",0,881.86
"10-2010-000","04-10-2000","W & J AUTOMOTIVE    "," 6513   ",881.86,0
"10-1020-000","04-10-2000","W. W. GRAINGER, INC."," 6514   ",0,296.13
"10-2010-000","04-10-2000","W. W. GRAINGER, INC."," 6514   ",296.13,0
"10-1020-000","04-10-2000","WASTE MANAGEMENT AUG"," 6515   ",0,2718.68
"10-2010-000","04-10-2000","WASTE MANAGEMENT AUG"," 6515   ",2718.68,0
"10-1020-000","04-10-2000","WEST CAROLINA TELEPH"," 6516   ",0,31.45
"10-2010-000","04-10-2000","WEST CAROLINA TELEPH"," 6516   ",31.45,0
"10-1020-000","04-10-2000","WHITE HARDWARE      "," 6517   ",0,488.65
"10-2010-000","04-10-2000","WHITE HARDWARE      "," 6517   ",488.65,0
"10-1020-000","04-10-2000","WILSON BROTHER SAND "," 6518   ",0,468.9
