"Acct Number","Date","Description","Reference","Debit","Credit"
"20-400-29","04/24/17","T & W PEST CONTROL  ","APRIL 20",40,0
"20-200-04","04/24/17","T & W PEST CONTROL  ","APRIL 20",0,40
"20-400-20","04/24/17","CONTINENTAL CONCESS.","INVOICE#",566.52,0
"20-200-04","04/24/17","CONTINENTAL CONCESS.","INVOICE#",0,566.52
"20-400-23","04/24/17","DELUXE ECHOSTAR, LLC","INVOICE#",219.75,0
"20-200-04","04/24/17","DELUXE ECHOSTAR, LLC","INVOICE#",0,219.75
"20-400-25","04/24/17","MOVIEAD             ","INVOICE#",28.65,0
"20-200-04","04/24/17","MOVIEAD             ","INVOICE#",0,28.65
"20-400-10","04/24/17","BRISTOL VIRGINIA UTI","ACCT# 20",89.95,0
"20-200-04","04/24/17","BRISTOL VIRGINIA UTI","ACCT# 20",0,89.95
"20-400-21","04/24/17","WALT DISNEY STUDIOS ","BEAUTY/B",587.52,0
"20-200-04","04/24/17","WALT DISNEY STUDIOS ","BEAUTY/B",0,587.52
"20-400-21","04/24/17","LIONS GATE          ","POWER RA",645.83,0
"20-200-04","04/24/17","LIONS GATE          ","POWER RA",0,645.83
"20-400-21","04/24/17","20TH CENTURY FOX    ","BOSS BAB",1676.69,0
"20-200-04","04/24/17","20TH CENTURY FOX    ","BOSS BAB",0,1676.69
"20-400-11","04/24/17","GRAYBAR             ","INVOICE#",835.47,0
"20-200-04","04/24/17","GRAYBAR             ","INVOICE#",0,835.47
"20-400-10","04/24/17","VERIZON             ","ACCT# 00",119.42,0
"20-200-04","04/24/17","VERIZON             ","ACCT# 00",0,119.42
"20-400-25","04/24/17","MOUNTAINEER PUBLISHI","DECEMBER",614.46,0
"20-200-04","04/24/17","MOUNTAINEER PUBLISHI","DECEMBER",0,614.46
"20-100-01","04/24/17","20TH CENTURY FOX    "," 13358  ",0,1676.69
"20-200-04","04/24/17","20TH CENTURY FOX    "," 13358  ",1676.69,0
"20-100-01","04/24/17","BRISTOL VIRGINIA UTI"," 13359  ",0,89.95
"20-200-04","04/24/17","BRISTOL VIRGINIA UTI"," 13359  ",89.95,0
"20-100-01","04/24/17","CONTINENTAL CONCESS."," 13360  ",0,566.52
"20-200-04","04/24/17","CONTINENTAL CONCESS."," 13360  ",566.52,0
"20-100-01","04/24/17","DELUXE ECHOSTAR, LLC"," 13361  ",0,219.75
"20-200-04","04/24/17","DELUXE ECHOSTAR, LLC"," 13361  ",219.75,0
"20-100-01","04/24/17","GRAYBAR             "," 13362  ",0,835.47
"20-200-04","04/24/17","GRAYBAR             "," 13362  ",835.47,0
"20-100-01","04/24/17","LIONS GATE          "," 13363  ",0,645.83
"20-200-04","04/24/17","LIONS GATE          "," 13363  ",645.83,0
"20-100-01","04/24/17","MOUNTAINEER PUBLISHI"," 13364  ",0,614.46
"20-200-04","04/24/17","MOUNTAINEER PUBLISHI"," 13364  ",614.46,0
"20-100-01","04/24/17","MOVIEAD             "," 13365  ",0,28.65
"20-200-04","04/24/17","MOVIEAD             "," 13365  ",28.65,0
"20-100-01","04/24/17","T & W PEST CONTROL  "," 13366  ",0,40
"20-200-04","04/24/17","T & W PEST CONTROL  "," 13366  ",40,0
"20-100-01","04/24/17","VERIZON             "," 13367  ",0,119.42
"20-200-04","04/24/17","VERIZON             "," 13367  ",119.42,0
"20-100-01","04/24/17","WALT DISNEY STUDIOS "," 13368  ",0,587.52
"20-200-04","04/24/17","WALT DISNEY STUDIOS "," 13368  ",587.52,0
"10-300-91","04/26/17","DIRECT DEPOSIT      ","~       ",0,34802.02
"10-100-23","04/26/17","DIRECT DEPOSIT      ","~       ",34802.02,0
"10-500-27","04/25/17","AEP                 ","2336    ",458.51,0
"10-500-11","04/25/17","AEP                 ","2336    ",34.66,0
"10-500-11","04/25/17","AEP                 ","2336    ",20.07,0
"10-500-18","04/25/17","AEP                 ","2336    ",180.78,0
"10-500-11","04/25/17","AEP                 ","2336    ",411.74,0
"10-100-23","04/25/17","AEP                 ","2336    ",0,1105.76
"10-400-25","04/25/17","BVU                 ","2337    ",79.95,0
"10-510-13","04/25/17","BVU                 ","2337    ",89.95,0
"10-100-23","04/25/17","BVU                 ","2337    ",0,169.9
"10-550-31","04/25/17","TIME WARNER CABLE   ","2338    ",25.74,0
"10-100-23","04/25/17","TIME WARNER CABLE   ","2338    ",0,25.74
"10-560-60","04/25/17","ANTHEM              ","2339    ",15885.01,0
"10-110-01","04/25/17","ANTHEM              ","2339    ",1607,0
"10-200-10","04/25/17","ANTHEM              ","2339    ",540.99,0
"10-100-23","04/25/17","ANTHEM              ","2339    ",0,18033
"10-300-14","04/26/17","GARBAGE DEPOSIT     ","~       ",0,223.85
"10-100-23","04/26/17","GARBAGE DEPOSIT     ","~       ",223.85,0
"10-300-20","04/26/17","ELSOMBRERO          ","~       ",0,3660.97
"10-100-23","04/26/17","ELSOMBRERO          ","~       ",3660.97,0
"10-300-05","04/26/17","VANDYKE             ","~       ",0,1076.63
"10-100-23","04/26/17","VANDYKE             ","~       ",1076.63,0
"10-300-08","04/26/17","CASH                ","~       ",0,15
"10-100-23","04/26/17","CASH                ","~       ",15,0
"10-300-18","04/26/17","GNB                 ","~       ",0,215906.74
"10-100-23","04/26/17","GNB                 ","~       ",215906.74,0
"10-400-32","04/26/17","POSTMASTER          ","2340    ",75.14,0
"10-100-23","04/26/17","POSTMASTER          ","2340    ",0,75.14
"10-510-22","04/26/17","AMANDA JONES        ","2341    ",174.7,0
"10-100-23","04/26/17","AMANDA JONES        ","2341    ",0,174.7
"10-550-11","04/26/17","AEP                 ","2342    ",397.15,0
"10-530-11","04/26/17","AEP                 ","2342    ",225.86,0
"10-500-27","04/26/17","AEP                 ","2342    ",274.58,0
"10-530-11","04/26/17","AEP                 ","2342    ",43.84,0
"10-530-11","04/26/17","AEP                 ","2342    ",10.37,0
"10-100-23","04/26/17","AEP                 ","2342    ",0,951.8
"20-400-08","04/26/17","AEP                 ","4142    ",2378.99,0
"20-100-01","04/26/17","AEP                 ","4142    ",0,2378.99
"20-400-21","04/26/17","WALT DISNEY         ","4143    ",275.52,0
"20-100-01","04/26/17","WALT DISNEY         ","4143    ",0,275.52
"20-400-21","04/26/17","SONY                ","4144    ",655.5,0
"20-100-01","04/26/17","SONY                ","4144    ",0,655.5
"20-400-21","04/26/17","LIONSGATE           ","4145    ",225.36,0
"20-100-01","04/26/17","LIONSGATE           ","4145    ",0,225.36
"20-400-21","04/26/17","20TH CENTURY FOX    ","4146    ",538.65,0
"20-100-01","04/26/17","20TH CENTURY FOX    ","4146    ",0,538.65
"10-100-23","04/28/17","PR Net              ","~       ",0,23317.43
"10-110-01","04/28/17","Wages               ","~       ",2596.15,0
"10-110-02","04/28/17","Soc Match           ","~       ",154.99,0
"10-110-02","04/28/17","Med Match           ","~       ",36.25,0
"10-120-01","04/28/17","Wages               ","~       ",3570.44,0
"10-120-02","04/28/17","Soc Match           ","~       ",221.38,0
"10-120-02","04/28/17","Med Match           ","~       ",51.77,0
"10-200-06","04/28/17","Soc Sec Withholdings","~       ",0,1940.63
"10-200-06","04/28/17","Med Withholdings    ","~       ",0,453.84
"10-200-06","04/28/17","Soc Match Liab      ","~       ",0,1940.63
"10-200-06","04/28/17","Med Match Liab      ","~       ",0,453.84
"10-200-07","04/28/17","Fed Withholdings    ","~       ",0,2823.24
"10-200-08","04/28/17","State Withholdings  ","~       ",0,1169
"10-200-09","04/28/17","VSRS                ","~       ",0,1266.81
"10-200-09","04/28/17","HYBRID 401          ","~       ",0,71.58
"10-200-09","04/28/17","HYBRID 457          ","~       ",0,28.91
"10-200-10","04/28/17","ANTHEM              ","~       ",0,257.95
"10-200-12","04/28/17","GARNISHMET          ","~       ",0,78.19
"10-200-15","04/28/17","SHORT TERM          ","~       ",0,144.69
"10-200-15","04/28/17","AFLAC               ","~       ",0,253.46
"10-200-15","04/28/17","LIBERTY             ","~       ",0,58.34
"10-200-16","04/28/17","MISC.               ","~       ",0,6
"10-400-01","04/28/17","Wages               ","~       ",4472.89,0
"10-400-02","04/28/17","Soc Match           ","~       ",275.62,0
"10-400-02","04/28/17","Med Match           ","~       ",64.46,0
"10-500-01","04/28/17","Wages               ","~       ",7687.9,0
"10-500-02","04/28/17","Soc Match           ","~       ",465.16,0
"10-500-02","04/28/17","Med Match           ","~       ",108.79,0
"10-510-01","04/28/17","Wages               ","~       ",9444.5,0
"10-510-02","04/28/17","Soc Match           ","~       ",575.8,0
"10-510-02","04/28/17","Med Match           ","~       ",134.65,0
"10-520-01","04/28/17","Wages               ","~       ",3607.61,0
"10-520-02","04/28/17","Soc Match           ","~       ",217.61,0
"10-520-02","04/28/17","Med Match           ","~       ",50.89,0
"10-550-01","04/28/17","Wages               ","~       ",490.58,0
"10-550-02","04/28/17","Soc Match           ","~       ",30.07,0
"10-550-02","04/28/17","Med Match           ","~       ",7.03,0
"10-200-07","04/28/17","941 DEPOSIT         ","ACHDEBIT",7612.18,0
"10-100-23","04/28/17","941 DEPOSIT         ","ACHDEBIT",0,7612.18
"10-200-08","04/28/17","VA-15               ","ACHDEBIT",1169,0
"10-100-23","04/28/17","VA-15               ","ACHDEBIT",0,1169
"10-560-55","04/28/17","VRS                 ","ACHDEBIT",86.04,0
"10-200-09","04/28/17","VRS                 ","ACHDEBIT",86.03,0
"10-100-23","04/28/17","VRS                 ","ACHDEBIT",0,172.07
"10-200-09","04/28/17","VRS                 ","ACHDEBIT",28.91,0
"10-100-23","04/28/17","VRS                 ","ACHDEBIT",0,28.91
"10-300-28","05/01/17","DIRECT DEPOSIT      ","~       ",0,9593.83
"10-100-23","05/01/17","DIRECT DEPOSIT      ","~       ",9593.83,0
"10-100-23","05/03/17","TASKFORCE ASSET FUND","TRANSFER",0,9593.83
"10-100-24","05/03/17","TASKFORCE ASSET FUND","TRANSFER",9593.83,0
"10-560-98","04/28/17","BANK SERVICE FEE    ","~       ",5,0
"10-100-24","04/28/17","BANK SERVICE FEE    ","~       ",0,5
"10-560-98","04/28/17","BANK SERVICE FEE    ","~       ",5,0
"10-100-25","04/28/17","BANK SERVICE FEE    ","~       ",0,5
"10-300-25","04/28/17","INTEREST            ","~       ",0,9.82
"10-100-23","04/28/17","INTEREST            ","~       ",9.82,0
"10-510-10","04/26/17","VISTAPRINT          ","DEBIT   ",56.19,0
"10-100-23","04/26/17","VISTAPRINT          ","DEBIT   ",0,56.19
"20-300-01","04/10/17","~                   ","~       ",0,53.55
"20-100-01","04/10/17","~                   ","~       ",53.55,0
"20-300-01","04/10/17","CC                  ","~       ",0,49.8
"20-100-01","04/10/17","CC                  ","~       ",49.8,0
"20-300-02","04/11/17","POPCORN FUNDRAISER  ","~       ",0,430
"20-100-01","04/11/17","POPCORN FUNDRAISER  ","~       ",430,0
"20-300-02","04/11/17","SCHOOL SHOW         ","~       ",0,192
"20-100-01","04/11/17","SCHOOL SHOW         ","~       ",192,0
"20-300-01","04/11/17","~                   ","~       ",0,533.75
"20-100-01","04/11/17","~                   ","~       ",533.75,0
"20-300-01","04/11/17","CC                  ","~       ",0,97.1
"20-100-01","04/11/17","CC                  ","~       ",97.1,0
"20-300-01","04/12/17","~                   ","~       ",0,125.17
"20-100-01","04/12/17","~                   ","~       ",125.17,0
"20-300-01","04/12/17","CC                  ","~       ",0,142.18
"20-100-01","04/12/17","CC                  ","~       ",142.18,0
"20-300-01","04/13/17","~                   ","~       ",0,315.98
"20-100-01","04/13/17","~                   ","~       ",315.98,0
"20-300-01","04/13/17","CC                  ","~       ",0,141.32
"20-100-01","04/13/17","CC                  ","~       ",141.32,0
"20-300-01","04/14/17","~                   ","~       ",0,1171.89
"20-100-01","04/14/17","~                   ","~       ",1171.89,0
"20-300-01","04/14/17","CC                  ","~       ",0,756.65
"20-100-01","04/14/17","CC                  ","~       ",756.65,0
"20-300-01","04/15/17","~                   ","~       ",0,1093.34
"20-100-01","04/15/17","~                   ","~       ",1093.34,0
"20-300-01","04/15/17","CC                  ","~       ",0,992.44
"20-100-01","04/15/17","CC                  ","~       ",992.44,0
"20-300-01","04/16/17","~                   ","~       ",0,885.13
"20-100-01","04/16/17","~                   ","~       ",885.13,0
"20-300-01","04/16/17","CC                  ","~       ",0,386.54
"20-100-01","04/16/17","CC                  ","~       ",386.54,0
"20-300-01","04/17/17","~                   ","~       ",0,239.2
"20-100-01","04/17/17","~                   ","~       ",239.2,0
"20-300-01","04/17/17","CC                  ","~       ",0,64.15
"20-100-01","04/17/17","CC                  ","~       ",64.15,0
"20-300-01","04/18/17","~                   ","~       ",0,471.03
"20-100-01","04/18/17","~                   ","~       ",471.03,0
"20-300-01","04/18/17","CC                  ","~       ",0,220.17
"20-100-01","04/18/17","CC                  ","~       ",220.17,0
"20-300-01","04/19/17","~                   ","~       ",0,178.8
"20-100-01","04/19/17","~                   ","~       ",178.8,0
"20-300-01","04/19/17","CC                  ","~       ",0,33.54
"20-100-01","04/19/17","CC                  ","~       ",33.54,0
"20-300-01","04/20/17","~                   ","~       ",0,409.51
"20-100-01","04/20/17","~                   ","~       ",409.51,0
"20-300-01","04/20/17","CC                  ","~       ",0,245.84
"20-100-01","04/20/17","CC                  ","~       ",245.84,0
"20-300-01","04/21/17","~                   ","~       ",0,680.39
"20-100-01","04/21/17","~                   ","~       ",680.39,0
"20-300-01","04/21/17","CC                  ","~       ",0,501.43
"20-100-01","04/21/17","CC                  ","~       ",501.43,0
"20-300-01","04/22/17","~                   ","~       ",0,1298.17
"20-100-01","04/22/17","~                   ","~       ",1298.17,0
"20-300-01","04/22/17","CC                  ","~       ",0,823.47
"20-100-01","04/22/17","CC                  ","~       ",823.47,0
"20-300-01","04/23/17","~                   ","~       ",0,309.52
"20-300-06","04/23/17","~                   ","~       ",0,657.13
"20-100-01","04/23/17","~                   ","~       ",966.65,0
"20-300-01","04/23/17","CC                  ","~       ",0,856.7
"20-100-01","04/23/17","CC                  ","~       ",856.7,0
"20-300-01","04/24/17","~                   ","~       ",0,176.59
"20-100-01","04/24/17","~                   ","~       ",176.59,0
"20-300-01","04/24/17","CC                  ","~       ",0,30.42
"20-100-01","04/24/17","CC                  ","~       ",30.42,0
"20-300-01","04/25/17","~                   ","~       ",0,485.85
"20-100-01","04/25/17","~                   ","~       ",485.85,0
"20-300-01","04/25/17","CC                  ","~       ",0,131.26
"20-100-01","04/25/17","CC                  ","~       ",131.26,0
"20-300-01","04/26/17","~                   ","~       ",0,161.2
"20-100-01","04/26/17","~                   ","~       ",161.2,0
"20-300-01","04/26/17","CC                  ","~       ",0,26.4
"20-100-01","04/26/17","CC                  ","~       ",26.4,0
"20-300-01","04/27/17","~                   ","~       ",0,192.77
"20-100-01","04/27/17","~                   ","~       ",192.77,0
"20-300-01","04/27/17","CC                  ","~       ",0,47.94
"20-100-01","04/27/17","CC                  ","~       ",47.94,0
"20-300-01","04/28/17","~                   ","~       ",0,181.4
"20-100-01","04/28/17","~                   ","~       ",181.4,0
"20-300-01","04/28/17","CC                  ","~       ",0,231.05
"20-100-01","04/28/17","CC                  ","~       ",231.05,0
"20-300-01","04/29/17","~                   ","~       ",0,115.16
"20-300-07","04/29/17","~                   ","~       ",0,744.75
"20-100-01","04/29/17","~                   ","~       ",859.91,0
"20-300-01","04/29/17","CC                  ","~       ",0,367.62
"20-100-01","04/29/17","CC                  ","~       ",367.62,0
"20-300-01","04/30/17","~                   ","~       ",0,80.41
"20-300-08","04/30/17","~                   ","~       ",0,492.55
"20-100-01","04/30/17","~                   ","~       ",572.96,0
"20-300-01","04/30/17","CC                  ","~       ",0,275.69
"20-100-01","04/30/17","CC                  ","~       ",275.69,0
"20-300-03","04/28/17","INTEREST            ","~       ",0,2.74
"20-100-01","04/28/17","INTEREST            ","~       ",2.74,0
"20-400-31","04/04/17","MERCHANT SERVICE FEE","~       ",996.95,0
"20-100-01","04/04/17","MERCHANT SERVICE FEE","~       ",0,996.95
"20-100-01","04/13/17","NA BANCARD REFUND   ","REFUNDS ",329.88,0
"20-400-31","04/13/17","NA BANCARD REFUND   ","REFUNDS ",0,329.88
"10-510-22","05/04/17","NATURAL BRIDGE HOTEL","DEBIT   ",154.98,0
"10-100-23","05/04/17","NATURAL BRIDGE HOTEL","DEBIT   ",0,154.98
"10-300-14","05/05/17","Garbage Deposit     ","~       ",0,2363.89
"10-100-23","05/05/17","Garbage Deposit     ","~       ",2363.89,0
"10-300-12","05/05/17","Hanger Deposit      ","~       ",0,60
"10-100-23","05/05/17","Hanger Deposit      ","~       ",60,0
"10-550-20","05/08/17","AMAZON              ","DEBIT   ",766.6,0
"10-100-23","05/08/17","AMAZON              ","DEBIT   ",0,766.6
"10-550-20","05/08/17","AMAZON              ","DEBIT   ",1601.01,0
"10-100-23","05/08/17","AMAZON              ","DEBIT   ",0,1601.01
"20-400-05","05/08/17","ST-9                ","ACHDEBIT",657.13,0
"20-100-01","05/08/17","ST-9                ","ACHDEBIT",0,657.13
"20-100-01","05/08/17","ENTERTAINMENT TAX   ","APRIL17 ",0,744.75
"20-100-02","05/08/17","ENTERTAINMENT TAX   ","APRIL17 ",744.75,0
"20-400-11","05/08/17","VANSANT LUMBER COMPA","ACCT# 72",31.53,0
"20-200-04","05/08/17","VANSANT LUMBER COMPA","ACCT# 72",0,31.53
"20-400-12","05/08/17","SHAVER SOUND SERVICE","INVOICE#",180,0
"20-200-04","05/08/17","SHAVER SOUND SERVICE","INVOICE#",0,180
"20-400-21","05/08/17","UNIVERSAL FILM EXCHA","FATE/FUR",1539,0
"20-200-04","05/08/17","UNIVERSAL FILM EXCHA","FATE/FUR",0,1539
"20-400-21","05/08/17","SONY                ","SMURFS  ",218.5,0
"20-200-04","05/08/17","SONY                ","SMURFS  ",0,218.5
"20-400-21","05/08/17","20TH CENTURY FOX    ","BOSS BAB",374.8,0
"20-200-04","05/08/17","20TH CENTURY FOX    ","BOSS BAB",0,374.8
"20-400-20","05/08/17","CONTINENTAL CONCESS.","INVOICE#",618.87,0
"20-200-04","05/08/17","CONTINENTAL CONCESS.","INVOICE#",0,618.87
"20-400-11","05/08/17","PUMPHOUSE SUPPLY    ","INVOICE#",19.9,0
"20-200-04","05/08/17","PUMPHOUSE SUPPLY    ","INVOICE#",0,19.9
"20-400-06","05/08/17","TOWN OF GRUNDY/FOOD ","APRIL 20",492.55,0
"20-200-04","05/08/17","TOWN OF GRUNDY/FOOD ","APRIL 20",0,492.55
"20-400-22","05/08/17","TRI-STATE THEATRE SE","BOOKING ",750,0
"20-200-04","05/08/17","TRI-STATE THEATRE SE","BOOKING ",0,750
"20-400-09","05/08/17","BUCHANAN COUNTY P. S","ACCT# 10",217.5,0
"20-200-04","05/08/17","BUCHANAN COUNTY P. S","ACCT# 10",0,217.5
"20-400-16","05/08/17","RETRIEVER SOFTWARE, ","INVOICE#",158.22,0
"20-200-04","05/08/17","RETRIEVER SOFTWARE, ","INVOICE#",0,158.22
"20-400-20","05/08/17","SAM'S CLUB          ","ACCT# 60",3.98,0
"20-400-20","05/08/17","SAM'S CLUB          ","ACCT# 60",18.4,0
"20-400-20","05/08/17","SAM'S CLUB          ","ACCT# 60",32.64,0
"20-400-11","05/08/17","SAM'S CLUB          ","ACCT# 60",42.88,0
"20-400-11","05/08/17","SAM'S CLUB          ","ACCT# 60",142.46,0
"20-400-26","05/08/17","SAM'S CLUB          ","ACCT# 60",27.84,0
"20-400-20","05/08/17","SAM'S CLUB          ","ACCT# 60",45.64,0
"20-400-11","05/08/17","SAM'S CLUB          ","ACCT# 60",24.2,0
"20-400-20","05/08/17","SAM'S CLUB          ","ACCT# 60",589.28,0
"20-400-17","05/08/17","SAM'S CLUB          ","ACCT# 60",907.21,0
"20-200-04","05/08/17","SAM'S CLUB          ","ACCT# 60",0,1834.53
"20-400-01","05/08/17","TOWN OF GRUNDY      ","PAYROLL ",3570.44,0
"20-400-02","05/08/17","TOWN OF GRUNDY      ","PAYROLL ",273.15,0
"20-200-04","05/08/17","TOWN OF GRUNDY      ","PAYROLL ",0,3843.59
